match_id,r-hero1,r-hero2,r-hero3,r-hero4,r-hero5,d-hero1,d-hero2,d-hero3,d-hero4,d-hero5,avg_mmr,num_mmr,game_mode,lobby_type,radiant_win
3299960409,23,74,1,14,37,36,50,99,8,75,2109,2,22,7,FALSE
3364855309,57,49,64,75,25,2,41,98,11,53,3171,2,3,0,TRUE
3308825703,59,3,81,47,5,1,44,70,27,79,1999,2,22,0,FALSE
3316383608,104,114,72,33,106,109,41,4,7,68,3982,7,4,0,TRUE
3332114008,51,103,87,114,31,74,7,16,37,8,2979,5,2,0,FALSE
3343836208,29,11,75,49,64,99,9,14,35,37,4043,4,3,0,TRUE
3331861709,17,84,8,104,30,11,10,44,99,16,3555,3,22,7,FALSE
3317307008,36,76,63,71,27,47,93,51,104,86,2146,3,2,1,TRUE
3379317801,74,50,1,37,35,97,57,95,18,7,2856,2,22,0,TRUE
3313259503,28,93,13,90,9,45,4,48,106,47,1813,2,3,0,TRUE
3339828309,16,70,97,57,25,20,42,30,89,82,2410,3,4,0,TRUE
3338499008,104,22,37,93,62,114,29,2,21,27,3409,7,22,7,TRUE
3351924705,62,56,104,44,5,6,7,94,112,73,1517,2,22,7,TRUE
3342754401,90,1,31,99,106,36,23,56,26,82,3522,2,22,0,TRUE
3351998602,35,36,32,6,94,1,14,28,114,34,2363,2,22,7,FALSE
3377147207,56,14,7,59,88,104,18,114,74,31,3394,4,22,7,FALSE
3330711504,75,42,17,74,48,41,14,19,21,62,3097,2,22,7,FALSE
3329352906,54,20,38,56,85,57,78,4,30,81,1456,3,4,0,FALSE
3347168906,93,35,10,74,40,23,99,81,75,86,3080,2,22,0,FALSE
3373196201,5,1,4,33,17,16,54,46,75,23,3968,4,22,7,FALSE
3356956607,29,21,98,5,75,36,67,9,45,99,2828,2,22,7,FALSE
3336582304,22,95,14,26,41,105,5,76,8,102,3271,4,22,7,TRUE
3319320403,17,20,10,4,99,23,79,74,9,1,3291,6,22,7,TRUE
3293582200,109,44,12,73,26,104,99,20,98,19,2952,2,22,7,FALSE
3327401202,39,91,67,85,104,28,45,44,8,14,3391,5,22,7,FALSE
3295361009,86,18,7,99,14,11,12,52,114,33,4176,6,22,7,TRUE
3331262009,82,14,28,33,114,73,44,74,8,21,3203,3,22,0,TRUE
3362207003,45,48,70,6,30,35,61,90,81,14,2067,2,22,7,TRUE
3317583309,65,50,7,18,104,48,30,11,2,56,1253,2,22,7,TRUE
3380157703,43,36,59,102,111,7,64,8,53,11,4187,7,22,7,TRUE
3321964705,50,26,44,58,39,1,7,53,35,70,2671,3,22,0,FALSE
3321159901,56,36,85,40,108,75,64,1,28,11,2156,2,22,0,TRUE
3317306207,36,49,14,13,94,32,90,74,9,44,3416,5,22,0,TRUE
3309785804,95,9,10,14,82,101,26,73,104,110,3361,5,22,7,FALSE
3343072704,11,40,1,88,87,2,96,67,106,27,2540,5,22,7,FALSE
3314197806,43,54,97,44,45,4,18,20,27,11,2599,3,22,7,TRUE
3361892505,59,87,61,114,67,70,86,74,21,18,3750,6,22,7,TRUE
3341378104,40,110,36,79,95,43,83,27,77,11,3427,3,22,7,TRUE
3370429507,14,87,74,2,44,17,85,43,31,18,1273,5,22,7,FALSE
3298316403,40,54,13,56,27,4,8,93,85,44,1487,3,22,7,TRUE
3347428907,4,79,14,67,25,99,104,6,92,35,3126,7,22,7,FALSE
3373911804,86,67,98,35,107,112,93,97,23,74,4374,6,22,7,FALSE
3360605706,7,56,59,25,114,28,34,88,8,86,3151,4,22,7,FALSE
3333766004,60,92,76,42,73,51,72,109,67,3,3081,4,5,0,FALSE
3311085705,11,36,30,7,99,41,84,100,5,12,3064,2,22,7,FALSE
3355444806,33,19,25,44,68,67,27,96,35,14,1607,3,22,0,FALSE
3317478009,98,14,57,35,18,25,67,5,12,75,1802,3,22,7,TRUE
3299904302,53,114,108,22,67,89,80,16,39,4,3591,4,4,0,TRUE
3294507707,61,101,27,74,41,25,105,48,14,22,3414,2,22,0,FALSE
3297222509,81,93,21,45,99,8,97,90,7,106,3337,3,22,0,TRUE
3315754904,8,51,35,14,62,21,26,67,75,74,2955,5,22,7,FALSE
3357734301,40,64,45,73,27,53,44,21,14,22,4401,2,22,0,FALSE
3370897603,114,110,98,16,35,72,87,95,28,34,2534,2,22,7,TRUE
3318452701,76,22,14,9,95,15,40,28,53,17,4293,4,22,7,FALSE
3302182400,40,41,105,22,104,26,102,23,14,47,3368,2,22,7,FALSE
3342582608,14,95,13,22,35,34,18,4,98,31,3740,4,22,7,TRUE
3360012402,14,93,100,105,35,18,91,47,92,5,3657,7,22,7,FALSE
3374064604,95,61,101,41,74,8,3,39,13,16,4699,7,22,7,FALSE
3363466002,25,9,107,44,35,33,99,74,72,7,2686,2,22,7,TRUE
3350014808,9,15,30,55,2,85,25,35,41,88,2958,2,22,0,TRUE
3350039500,1,86,69,2,34,4,6,90,35,99,1106,2,22,0,TRUE
3325971203,23,11,93,7,3,62,51,113,50,13,5189,5,22,7,FALSE
3359444306,114,7,41,82,74,9,40,71,21,13,4285,5,22,7,TRUE
3368508503,23,16,18,53,47,2,93,20,65,106,4648,5,22,0,TRUE
3332224103,9,23,74,41,64,65,70,51,30,84,4850,3,22,0,TRUE
3358978509,85,74,40,48,28,36,60,76,2,1,3662,5,22,7,TRUE
3310669807,60,58,7,23,17,41,75,101,16,107,1862,2,22,0,FALSE
3373308801,73,32,111,36,63,4,31,2,70,23,3687,4,22,7,FALSE
3344807907,30,41,36,67,20,4,63,64,104,76,2964,7,4,0,TRUE
3309168804,110,5,67,74,71,7,75,101,51,94,4744,9,22,7,TRUE
3316224706,33,25,37,114,70,50,59,69,18,86,2789,2,22,7,FALSE
3352701200,7,1,76,71,114,13,74,64,35,41,4039,7,22,7,TRUE
3309762703,36,106,18,104,26,82,44,68,88,22,2326,3,22,7,TRUE
3323274706,23,74,106,64,56,4,25,5,15,13,2529,2,22,7,TRUE
3332595501,100,14,73,35,106,99,44,51,37,15,3294,3,22,0,FALSE
3316053706,106,51,31,83,95,41,35,39,28,23,3578,4,3,7,TRUE
3354986209,74,12,7,1,54,104,46,10,14,4,2160,3,22,7,TRUE
3381106408,4,7,79,6,46,38,93,57,2,40,2729,2,22,7,FALSE
3334875804,27,39,7,81,56,51,29,75,94,23,4530,6,22,7,TRUE
3319309700,32,12,104,33,11,98,35,52,4,7,1101,2,22,0,TRUE
3310462303,114,16,32,95,39,88,14,17,54,75,3463,2,3,7,TRUE
3323628701,23,14,46,44,21,60,82,39,84,67,4446,6,22,7,TRUE
3374979107,73,21,23,14,27,104,16,94,86,47,2848,2,22,0,TRUE
3373733003,23,18,74,112,57,98,31,42,71,46,5923,8,22,7,FALSE
3328268102,42,18,36,104,74,6,109,57,76,4,2104,2,22,7,FALSE
3374283504,41,50,97,32,98,81,28,25,72,23,3024,3,4,0,FALSE
3360291407,1,74,99,2,84,30,47,114,54,109,3483,7,22,7,TRUE
3311588907,109,17,75,55,64,86,93,28,108,59,4363,5,22,7,FALSE
3326848800,21,14,19,64,84,2,40,41,74,106,3145,4,22,0,TRUE
3374453804,7,74,18,105,104,61,35,40,54,2,3266,4,22,7,TRUE
3349359204,58,18,97,2,48,93,51,71,87,16,1855,2,4,0,TRUE
3314651407,13,63,18,23,27,67,62,5,28,47,2490,4,22,7,FALSE
3310720008,7,15,11,93,62,22,89,108,21,112,2898,7,22,7,FALSE
3364768604,74,12,40,7,88,42,104,22,4,72,4037,6,22,7,FALSE
3337071203,97,44,32,86,74,40,35,14,41,22,3863,4,3,0,FALSE
3308209807,2,44,69,8,46,81,36,34,32,56,1160,2,22,7,TRUE
3366704601,4,114,31,108,74,21,7,84,93,104,2561,2,22,0,TRUE
3307938100,65,63,109,106,14,90,36,54,93,34,2027,2,22,7,TRUE
3327185401,71,105,88,44,22,7,8,74,30,13,4253,5,22,7,TRUE
3337005808,112,51,35,47,60,23,68,67,57,76,4309,9,22,7,FALSE
3379326505,87,14,36,95,77,20,58,57,35,54,2688,2,22,0,TRUE
3300772500,86,16,25,23,63,14,27,97,8,72,3702,6,22,7,TRUE
3338738806,74,59,27,97,34,21,50,95,81,104,3056,4,22,7,FALSE
3313569504,104,45,47,74,99,84,108,103,94,6,3715,4,22,7,FALSE
3344093901,47,95,84,70,83,86,97,74,44,71,2651,6,2,9,FALSE
3294651800,26,70,74,25,7,50,8,56,14,41,3958,3,22,7,FALSE
3350863105,73,60,12,83,5,65,68,30,19,108,2913,3,22,0,TRUE
3317222807,74,14,48,86,25,19,104,3,77,44,2845,3,22,0,FALSE
3331527005,23,15,14,94,64,13,32,99,110,81,3056,7,3,0,TRUE
3316647506,67,108,28,42,36,18,2,34,32,84,2976,2,3,0,FALSE
3379602500,14,83,34,105,74,16,108,5,44,11,3174,5,22,7,TRUE
3345921400,7,85,40,72,34,92,104,9,29,23,3611,4,22,7,FALSE
3295276606,110,36,8,44,19,41,54,1,13,89,659,2,22,7,TRUE
3340736207,7,9,57,106,67,13,89,37,40,56,2557,5,3,0,TRUE
3369632308,103,45,90,44,26,46,11,33,43,9,4008,4,5,0,FALSE
3305161706,97,64,1,104,93,109,47,90,3,39,3565,4,22,0,TRUE
3355789806,5,2,9,67,4,114,8,74,96,50,1946,4,22,0,TRUE
3334255602,17,30,18,62,7,11,36,50,1,2,3990,7,3,7,TRUE
3370125204,36,21,104,114,74,14,5,105,9,106,2144,3,22,7,TRUE
3316688606,11,57,25,14,87,74,104,36,1,5,3646,3,22,7,FALSE
3375173900,42,64,4,13,61,14,22,16,12,37,4261,6,22,7,FALSE
3346700802,70,95,17,44,104,98,84,14,81,93,565,2,22,7,TRUE
3297019305,108,63,36,93,16,14,4,33,67,59,3090,2,22,7,TRUE
3295290203,83,32,3,101,41,46,87,10,79,33,3018,4,4,0,TRUE
3370711903,70,17,35,95,62,4,32,36,1,101,2372,5,22,7,TRUE
3332300701,43,36,6,13,86,97,34,59,2,87,3070,2,4,0,FALSE
3370004507,12,16,7,23,25,104,36,114,106,41,3139,3,22,7,FALSE
3365543404,95,41,14,27,25,36,101,100,47,8,4238,5,22,7,FALSE
3301028807,64,102,104,74,6,85,41,88,114,54,3108,3,22,7,FALSE
3344661609,5,17,4,7,6,83,59,74,104,65,3387,2,22,7,TRUE
3300551003,22,67,81,23,26,14,97,39,36,18,3542,3,22,7,FALSE
3370708805,11,30,44,60,90,114,2,15,9,4,1590,2,22,7,FALSE
3378583502,21,86,101,77,87,31,74,37,44,88,3316,6,22,7,TRUE
3355969700,4,44,74,89,7,9,5,104,34,1,2985,2,22,7,TRUE
3362944502,21,26,2,12,56,31,54,84,34,71,4020,9,22,7,TRUE
3343423504,11,23,7,15,37,8,74,111,60,16,3591,4,2,9,TRUE
3354376905,65,14,61,108,93,16,39,60,74,8,3863,4,22,7,TRUE
3363035907,110,28,99,95,114,23,27,44,11,70,2865,6,22,7,TRUE
3328952004,70,26,62,2,104,36,71,4,48,44,3642,2,22,0,TRUE
3329415507,44,28,25,8,102,97,70,11,68,110,3112,3,22,0,TRUE
3373424806,28,79,4,94,34,47,44,36,63,14,1811,2,22,7,FALSE
3331109604,106,5,8,7,20,93,36,57,35,19,3269,2,22,7,FALSE
3309811505,36,6,104,23,107,76,44,114,51,111,4366,7,22,7,TRUE
3342696305,64,67,22,88,49,39,1,7,75,26,4507,7,3,7,FALSE
3360442309,57,110,99,22,53,62,28,6,59,32,1861,2,22,7,FALSE
3293387209,48,14,80,8,57,4,5,85,30,59,3147,4,4,0,FALSE
3322154105,101,4,97,44,11,1,62,68,25,13,4564,4,22,0,TRUE
3361787306,44,81,102,7,9,12,14,57,18,27,2148,2,22,7,FALSE
3321032202,28,1,5,100,13,106,26,42,110,69,4728,5,22,7,FALSE
3374403203,48,50,59,42,46,43,53,27,8,2,4291,4,22,7,TRUE
3336194206,70,55,40,14,43,98,39,67,27,100,4866,4,22,7,TRUE
3320688301,44,4,1,32,92,33,25,83,23,47,220,2,22,0,TRUE
3352124008,26,53,63,98,114,35,23,5,77,68,2282,2,22,0,FALSE
3336882501,25,60,7,97,81,96,15,2,63,36,3614,2,22,0,TRUE
3295552308,21,104,32,8,28,9,62,42,75,46,3322,2,22,7,TRUE
3334283903,30,14,97,76,54,11,47,1,87,100,3226,4,22,7,FALSE
3341695000,53,62,9,20,28,114,70,21,56,107,3113,5,4,0,TRUE
3376928808,75,11,1,2,97,8,50,28,39,88,1931,4,22,0,TRUE
3380622403,28,21,70,90,107,7,27,40,18,9,4497,7,22,7,FALSE
3332615104,18,48,88,34,104,86,1,74,9,31,3222,4,22,7,FALSE
3356635006,59,11,112,98,36,47,68,35,8,44,2517,3,22,7,FALSE
3363659500,82,10,90,32,14,16,84,6,46,71,4447,6,22,7,TRUE
3346217709,109,71,94,5,36,26,104,53,93,35,2387,4,22,7,TRUE
3361232702,74,98,31,8,54,55,25,105,93,33,2905,6,22,7,TRUE
3315748406,27,48,11,38,33,68,32,1,4,35,3766,3,22,7,TRUE
3357619606,95,5,97,106,67,81,14,36,35,31,3201,4,22,7,FALSE
3354247008,5,78,14,21,8,74,70,26,75,40,3852,6,22,7,TRUE
3297482308,86,8,35,20,39,104,2,46,26,42,2833,3,22,7,TRUE
3370623904,97,1,39,14,5,40,29,74,114,7,3204,4,22,7,FALSE
3373882809,94,83,14,9,4,5,32,104,53,8,2452,3,22,0,TRUE
3333760101,16,41,47,14,21,22,100,18,27,29,3548,3,22,0,FALSE
3373574804,104,41,106,11,44,17,12,2,4,33,1428,2,22,7,TRUE
3336633807,71,27,58,106,48,8,91,55,4,114,4355,7,22,7,FALSE
3356017401,71,56,14,7,114,63,27,95,74,68,4439,8,22,7,TRUE
3339307000,80,3,76,92,70,23,93,14,28,56,4561,9,22,7,FALSE
3308338104,6,81,75,32,85,35,18,27,36,7,1402,4,22,7,FALSE
3330221101,74,57,22,1,104,11,107,43,59,63,2948,2,22,0,TRUE
3343390908,30,106,44,14,35,110,42,4,65,92,2879,4,22,7,TRUE
3349793408,19,36,104,30,51,14,106,32,1,4,4357,5,22,0,FALSE
3367375701,6,7,99,67,30,41,5,59,8,46,1594,2,3,7,TRUE
3301332202,23,1,14,110,31,48,54,96,26,34,3176,4,22,7,TRUE
3317819301,18,2,96,68,47,44,42,74,9,37,3074,6,22,7,TRUE
3339726106,2,104,61,83,59,21,114,73,86,7,1203,2,4,0,TRUE
3298989604,9,11,32,23,54,41,21,112,4,68,2952,2,22,0,FALSE
3296507202,47,35,72,69,105,74,14,44,100,87,3087,3,22,0,FALSE
3319300204,18,53,39,81,14,91,111,105,35,101,2590,2,22,0,TRUE
3317566404,74,99,8,7,9,17,104,12,110,51,4304,4,22,7,FALSE
3358782904,12,27,60,74,69,79,47,10,7,9,3851,3,22,7,FALSE
3361871805,88,84,14,74,104,47,75,3,5,12,3534,3,22,0,FALSE
3360279503,75,39,111,93,65,110,4,21,74,8,3269,3,22,7,FALSE
3303154500,36,6,57,25,44,5,14,74,35,93,3379,5,22,7,TRUE
3315361305,36,13,104,33,55,22,2,14,114,63,4331,4,22,0,FALSE
3319297001,7,62,26,6,40,58,32,63,74,16,3935,4,22,7,TRUE
3321781804,57,5,14,36,93,98,1,39,77,10,2912,2,22,0,TRUE
3306951908,32,44,39,1,87,12,25,5,28,16,1389,2,22,7,TRUE
3301033008,1,21,50,97,103,63,51,14,86,46,3045,6,22,0,FALSE
3330911901,22,87,64,67,60,106,10,100,32,27,3528,6,22,7,TRUE
3358256901,64,114,44,97,15,34,10,84,30,27,2925,6,22,7,FALSE
3317593803,9,67,98,7,21,2,104,13,48,49,2682,3,22,7,FALSE
3326618409,114,18,44,9,84,106,110,5,59,41,3712,2,22,0,FALSE
3373388905,68,7,31,18,11,91,99,74,81,37,4968,2,22,0,TRUE
3333105402,36,44,14,18,110,76,26,64,94,16,2629,4,22,0,FALSE
3317472207,75,4,93,113,88,10,106,94,55,86,76,2,4,0,FALSE
3332751701,22,44,82,4,55,67,39,69,36,84,4893,2,3,1,TRUE
3375174903,31,2,12,73,39,109,7,10,88,84,2861,2,2,0,TRUE
3363504201,102,4,80,58,93,21,71,2,25,95,2752,3,22,7,TRUE
3347966209,104,26,44,2,34,62,51,1,88,74,2083,2,22,0,FALSE
3345494801,106,64,18,93,67,48,2,35,20,61,2383,2,4,0,FALSE
3307803204,92,2,11,74,93,16,8,95,70,80,2697,8,22,7,TRUE
3341455608,80,1,20,11,17,50,6,64,74,14,3381,2,22,7,FALSE
3355583407,35,83,1,34,26,39,14,108,23,25,3004,2,22,0,TRUE
3353532704,51,25,1,63,100,14,30,43,96,109,2558,4,3,0,TRUE
3320852806,65,74,99,5,95,93,9,17,63,23,3632,5,22,7,TRUE
3330603603,75,36,29,41,74,104,43,48,62,88,3569,6,22,7,TRUE
3362041706,104,62,2,48,74,109,5,17,32,8,3957,2,22,7,FALSE
3293390408,102,37,49,72,23,54,3,99,98,36,4530,7,22,7,FALSE
3339288507,85,48,74,87,10,13,58,7,40,21,2050,3,22,0,FALSE
3343429908,76,32,35,5,16,33,55,67,46,37,2520,4,22,7,FALSE
3370750806,59,101,109,58,2,100,104,32,67,30,1787,2,4,0,TRUE
3330857209,23,8,44,74,75,51,36,2,57,4,1343,2,22,7,FALSE
3357176601,88,35,7,104,1,15,48,84,68,41,4830,4,22,7,TRUE
3375042706,70,86,104,35,16,14,51,5,8,40,2814,3,22,7,FALSE
3297013704,87,32,15,74,44,2,52,70,5,34,2950,6,22,7,TRUE
3316396209,93,7,26,80,43,31,8,21,112,39,4409,2,3,0,TRUE
3327330905,104,93,37,60,11,83,21,4,71,39,4377,6,22,7,FALSE
3356255900,17,32,93,84,25,69,44,11,41,101,3492,4,22,7,FALSE
3355459803,104,11,57,35,23,18,32,9,1,105,2113,3,22,7,FALSE
3367387305,6,99,34,74,32,7,17,11,18,101,2479,3,22,7,FALSE
3323444105,84,104,14,44,11,64,83,25,17,63,2288,2,3,0,TRUE
3304033009,47,53,99,62,43,6,32,21,14,104,1491,2,22,7,FALSE
3296535507,39,57,44,93,14,97,32,99,75,74,1988,2,22,0,FALSE
3303145609,44,38,40,20,14,62,41,15,34,31,2655,6,22,0,FALSE
3328604608,5,22,14,41,44,39,2,109,112,36,3682,5,22,7,TRUE
3369903608,48,41,114,90,40,106,104,60,91,15,4335,3,22,7,FALSE
3365524606,71,48,94,46,5,56,102,21,105,54,1554,3,4,0,TRUE
3365311806,44,71,75,51,63,99,27,48,39,70,2731,3,22,7,FALSE
3312869606,22,47,1,9,71,99,23,79,45,44,3331,3,3,0,TRUE
3374266204,48,27,14,84,95,59,50,47,104,18,2362,3,22,7,TRUE
3367908806,57,1,8,6,44,4,47,42,71,82,385,3,22,7,FALSE
3381077208,3,23,44,14,67,31,7,88,45,1,3416,3,22,7,FALSE
3378204305,35,4,114,71,95,13,102,110,7,41,2860,3,22,7,TRUE
3305806202,113,84,99,12,101,47,93,45,4,7,3273,7,22,7,TRUE
3365545205,33,95,50,32,106,36,75,110,104,19,2201,4,22,7,TRUE
3332987507,26,104,11,48,32,74,35,33,5,95,1822,2,22,0,TRUE
3368192305,74,8,30,81,21,35,44,14,54,98,3817,2,22,7,FALSE
3356825302,77,9,112,93,105,41,16,11,15,84,1536,4,22,7,TRUE
3335503009,51,93,7,106,44,30,4,114,50,13,1867,2,4,0,TRUE
3349961409,40,104,9,19,73,109,75,39,22,2,2196,4,22,7,FALSE
3327431109,1,87,34,60,37,111,72,51,52,21,3204,5,4,0,FALSE
3330920109,4,62,43,45,18,75,103,61,97,8,3379,5,22,7,TRUE
3337461108,4,35,67,2,26,71,48,95,74,23,2787,4,22,7,TRUE
3349891906,44,61,15,7,104,40,81,5,16,11,4121,4,3,0,FALSE
3373750900,104,44,74,68,16,14,65,15,114,75,3805,3,3,7,FALSE
3323712000,64,23,4,17,75,53,92,44,1,60,3096,5,22,7,FALSE
3315466802,44,84,114,83,29,14,28,49,112,35,4023,3,22,7,TRUE
3295285407,95,14,15,105,75,32,11,10,28,27,4002,8,22,7,TRUE
3338462401,99,103,97,10,90,78,27,109,20,76,3163,2,22,0,TRUE
3328911106,2,57,1,34,16,74,26,104,47,23,1841,3,22,7,TRUE
3299393007,99,5,44,86,93,2,74,54,68,7,3223,4,22,7,FALSE
3379652302,36,23,104,16,44,68,65,42,40,14,4575,8,3,7,FALSE
3318627307,93,86,75,51,53,28,104,21,20,18,1403,2,22,7,FALSE
3316366009,32,86,46,10,36,26,74,44,28,98,3642,3,22,7,TRUE
3305606905,88,1,26,62,74,106,97,30,14,32,3434,3,22,0,FALSE
3321094600,4,41,104,14,57,68,35,64,2,8,4551,2,22,0,TRUE
3323432808,98,18,28,105,74,35,114,16,112,75,4017,8,22,7,TRUE
3325766901,111,86,7,51,44,75,20,35,37,6,2262,2,22,7,FALSE
3346689200,51,47,83,6,37,107,14,21,4,36,2102,2,22,7,TRUE
3303064001,74,22,4,68,41,45,26,73,47,5,3753,3,22,7,TRUE
3367961905,76,64,86,114,74,82,29,69,21,8,1886,2,22,7,FALSE
3374630600,91,80,99,9,17,28,4,114,31,40,3451,2,22,7,TRUE
3380209803,54,74,39,22,6,73,69,4,11,9,2886,3,22,0,TRUE
3359476805,84,13,66,100,32,19,77,63,110,47,3386,2,4,0,TRUE
3350181806,8,51,87,106,21,7,14,10,104,41,5091,9,22,7,FALSE
3378782103,74,14,71,35,108,102,25,63,18,57,4433,7,22,7,FALSE
3376693101,26,8,92,38,23,25,50,84,59,88,3705,3,22,7,TRUE
3338903101,67,80,83,9,36,3,10,22,53,7,1989,6,22,7,FALSE
3301220202,23,70,99,22,16,36,71,110,93,87,3717,6,2,9,TRUE
3313774602,54,81,13,98,114,74,75,18,104,57,2566,3,22,7,FALSE
3323027209,55,63,86,21,112,14,11,74,44,72,3038,3,22,7,FALSE
3369930403,20,5,6,21,11,95,66,23,22,9,3531,3,22,7,TRUE
3294416301,42,50,76,95,97,77,100,48,7,84,4410,5,4,0,FALSE
3303591304,75,30,50,11,63,40,99,49,1,34,2409,3,22,7,TRUE
3324761706,14,10,2,86,106,51,11,8,32,4,3498,7,22,7,TRUE
3334669309,82,7,15,40,26,104,18,22,36,64,4521,4,22,7,FALSE
3301539600,44,34,9,102,3,20,56,25,83,6,3823,5,22,7,FALSE
3380077008,96,106,5,19,8,6,104,29,50,76,3503,4,3,7,FALSE
3295597703,1,35,16,79,25,41,8,74,71,110,3241,5,22,0,TRUE
3316144009,10,103,8,84,75,42,101,25,67,26,1455,2,3,7,TRUE
3334100005,19,51,5,44,88,34,6,1,68,28,3067,4,22,0,TRUE
3379280907,101,34,42,114,44,45,62,12,63,30,3725,3,22,7,TRUE
3339782601,74,102,44,104,26,60,17,99,51,14,1905,3,22,7,TRUE
3307681906,12,39,57,14,25,74,48,75,67,86,3245,2,22,7,FALSE
3369354900,114,34,84,95,47,54,82,7,19,28,2692,2,22,0,TRUE
3350422504,22,93,41,84,36,5,4,20,99,21,2480,3,22,0,FALSE
3326831903,35,95,14,74,68,47,30,36,39,18,2725,6,22,7,TRUE
3341613405,34,86,63,68,81,27,59,82,11,14,3487,3,22,7,FALSE
3322405207,76,16,4,14,8,74,112,93,96,70,3121,4,22,7,TRUE
3348151702,4,84,73,26,11,114,30,14,44,74,1595,2,22,0,FALSE
3293370704,64,2,84,39,18,73,46,25,61,26,3488,3,22,7,TRUE
3352848009,84,20,26,46,109,71,14,9,10,44,2764,4,22,0,FALSE
3346855800,7,74,26,40,48,106,32,8,31,68,4566,5,22,7,FALSE
3372318108,41,74,90,5,37,53,71,99,44,34,2969,4,22,7,FALSE
3329761203,9,41,14,101,17,95,62,83,34,51,3094,5,22,7,FALSE
3304892104,47,6,62,74,21,14,1,32,13,5,1260,3,22,7,FALSE
3369276801,47,22,42,32,5,74,54,23,61,1,1241,3,22,0,FALSE
3342028505,104,17,4,74,26,25,20,21,47,93,3382,2,22,7,TRUE
3311068807,47,17,95,30,7,110,14,44,28,40,3158,3,22,0,FALSE
3312246808,14,104,93,83,74,41,35,39,88,9,3718,5,22,7,TRUE
3331040409,14,41,106,31,114,52,44,88,37,104,2092,2,22,7,TRUE
3366015705,87,93,6,78,74,31,47,95,13,60,4147,7,22,0,FALSE
3375994802,105,94,74,14,5,9,10,36,73,83,2666,4,22,7,TRUE
3309385100,4,107,74,54,14,18,84,99,25,16,1838,2,22,7,FALSE
3343086908,47,14,5,36,44,35,20,8,104,98,2160,2,22,0,TRUE
3321287907,47,36,81,7,43,4,63,106,64,100,2657,3,3,0,FALSE
3307321900,86,44,51,62,47,110,99,84,70,93,3627,5,22,7,FALSE
3371905403,18,107,74,22,12,10,88,26,21,96,4694,5,3,0,FALSE
3318620209,40,25,13,77,114,74,26,48,59,88,4623,4,4,0,FALSE
3349370200,112,2,64,11,42,40,8,14,18,44,4012,6,22,7,FALSE
3380621307,90,42,5,4,48,41,110,87,95,59,3543,7,22,7,FALSE
3299092303,39,93,3,40,4,12,28,71,11,30,2861,2,22,7,FALSE
3355647205,34,40,114,86,104,53,1,30,74,69,3263,3,22,7,TRUE
3320164409,113,16,36,64,101,110,67,47,25,114,2965,3,4,0,TRUE
3351951401,47,101,14,6,32,29,46,92,93,88,3989,3,22,7,FALSE
3363732804,5,88,76,25,8,52,110,36,18,48,1116,2,22,7,TRUE
3367294402,1,73,21,6,25,75,14,95,43,4,2766,2,22,7,FALSE
3342473000,41,33,21,51,7,76,87,109,60,102,3500,4,4,0,TRUE
3379131005,74,81,59,21,32,107,7,18,45,39,2774,6,22,7,TRUE
3332523608,87,95,97,35,36,2,79,21,4,70,4275,5,22,7,TRUE
3344977807,56,44,75,70,28,76,8,36,77,30,2964,3,22,7,TRUE
3294096102,31,34,70,44,82,18,74,99,114,90,3581,7,22,7,TRUE
3355985106,84,95,45,44,53,2,76,21,25,56,3289,3,22,0,TRUE
3362440501,63,14,27,44,39,4,74,23,1,21,4592,5,22,7,FALSE
3337907408,14,105,44,23,57,109,5,70,82,37,2029,2,22,0,TRUE
3302919201,32,74,17,98,12,14,28,105,2,45,2335,2,4,0,TRUE
3295367400,69,37,74,28,93,8,33,36,32,44,3123,5,22,0,FALSE
3311011101,88,104,35,8,90,17,14,76,42,79,4026,4,22,7,TRUE
3327575404,75,7,26,67,56,98,5,1,74,54,3344,7,22,7,FALSE
3340048505,88,104,74,27,8,48,39,34,1,4,3110,2,22,0,TRUE
3294309900,1,74,33,28,27,21,4,87,39,104,2239,2,22,7,FALSE
3343741303,23,106,60,71,67,7,104,35,1,14,3170,4,22,0,TRUE
3362510008,9,14,34,44,17,35,1,105,88,95,3944,5,22,0,TRUE
3304303109,57,47,17,35,16,68,97,23,1,40,2980,3,22,7,TRUE
3323562309,8,100,70,34,84,13,96,36,67,110,2747,6,22,7,TRUE
3328552807,3,70,20,27,40,44,83,53,29,106,3746,2,2,0,TRUE
3313253601,67,74,32,63,4,14,1,11,36,55,2708,3,22,7,TRUE
3346919801,93,75,84,44,42,69,99,74,104,5,373,2,22,7,TRUE
3317911806,63,114,87,107,74,100,49,54,11,91,4101,4,22,7,TRUE
3293224108,75,2,82,17,27,1,15,16,26,13,3873,3,22,7,FALSE
3316744909,3,27,44,79,56,113,75,16,99,7,1788,2,22,0,TRUE
3381436901,87,45,7,64,10,1,37,110,84,113,2883,5,22,7,FALSE
3323567905,72,32,58,11,51,14,106,30,79,48,2831,6,22,7,TRUE
3297523601,28,5,59,8,114,36,98,82,4,74,1650,2,22,0,TRUE
3377154709,44,13,103,55,31,17,7,8,46,5,2201,2,22,7,TRUE
3326920903,9,45,41,1,14,60,74,93,64,83,3686,2,22,0,FALSE
3354066502,104,55,8,83,34,4,75,101,74,1,4049,3,22,7,TRUE
3308495103,23,14,67,99,74,62,97,87,59,25,3905,4,3,0,TRUE
